timestamp,action,symbol,strategy,direction,entry_price,exit_price,pnl_dollars,pnl_pct,hold_time_minutes,dte_at_entry,dte_at_exit,entry_delta,entry_theta,entry_signal_strength,entry_conviction,entry_credit_ratio,entry_whale_premium,entry_prob_profit,entry_underlying_price,vix_at_entry,entry_flow_direction,profit_tier_reached,stop_loss_price,scaled_stop_level,exit_reason,day_of_week,hour_of_day,quantity,max_risk_dollars
2026-04-17T17:00:44.802420,CLOSE,XOM,bull_call_spread,bearish,0.94,2.39,1447.71,153.64,0,6,6,0.124,-0.1765,79,98,0.4700,150371379,0.4283,144.91,17.39,bullish,0,0.80,,Scaled profit Tier 4: +153.6% profit target reached — CLOSING,Friday,17,10,940.00
2026-04-17T17:01:10.717311,OPEN,XOM,bull_call_spread,bearish,0.94,0.94,0,0,0,6,6,0.124,-0.0182,79,98,0.4700,147141885,0.4213,144.81,0.00,,0,0.80,,,Friday,17,10,940.00
2026-04-17T17:01:16.317370,CLOSE,XOM,bull_call_spread,bearish,0.94,2.38,1444.06,153.47,0,6,6,0.124,-0.1765,79,98,0.4700,147141885,0.4213,144.81,17.41,bullish,0,0.80,,Scaled profit Tier 4: +153.5% profit target reached — CLOSING,Friday,17,10,940.00
2026-04-17T17:01:41.801900,OPEN,XOM,bull_call_spread,bearish,0.95,0.95,0,0,0,6,6,0.124,-0.0182,78,98,0.4750,144070211,0.4185,144.78,0.00,,0,0.81,,,Friday,17,10,950.00
2026-04-17T17:01:47.584586,CLOSE,XOM,bull_call_spread,bearish,0.95,2.38,1427.11,149.77,0,6,6,0.124,-0.1765,78,98,0.4750,144070211,0.4185,144.78,17.40,bullish,0,0.81,,Scaled profit Tier 4: +149.8% profit target reached — CLOSING,Friday,17,10,950.00
2026-04-17T17:02:16.135965,OPEN,XOM,bull_call_spread,bearish,0.96,0.96,0,0,0,6,6,0.124,-0.0182,78,98,0.4800,140643452,0.4168,144.76,0.00,,0,0.82,,,Friday,17,10,960.00
2026-04-17T17:02:23.331412,CLOSE,XOM,bull_call_spread,bearish,0.96,2.38,1419.65,147.83,0,6,6,0.124,-0.1765,78,98,0.4800,140643452,0.4168,144.76,17.40,bullish,0,0.82,,Scaled profit Tier 4: +147.8% profit target reached — CLOSING,Friday,17,10,960.00
2026-04-17T17:02:52.872986,OPEN,XOM,bull_call_spread,bearish,0.96,0.96,0,0,0,6,6,0.124,-0.0182,78,98,0.4800,136749241,0.4161,144.75,0.00,,0,0.82,,,Friday,17,10,960.00
2026-04-17T17:02:57.856070,CLOSE,XOM,bull_call_spread,bearish,0.96,2.38,1418.46,147.52,0,6,6,0.124,-0.1765,78,98,0.4800,136749241,0.4161,144.75,17.40,bullish,0,0.82,,Scaled profit Tier 4: +147.5% profit target reached — CLOSING,Friday,17,10,960.00
2026-04-17T17:03:35.786141,OPEN,XOM,bull_call_spread,bearish,0.96,0.96,0,0,0,6,6,0.124,-0.0182,78,98,0.4800,132343669,0.4206,144.82,0.00,,0,0.82,,,Friday,17,10,960.00
2026-04-17T17:03:46.837365,CLOSE,XOM,bull_call_spread,bearish,0.96,2.38,1419.56,147.80,0,6,6,0.124,-0.1765,78,98,0.4800,132343669,0.4206,144.82,17.39,bullish,0,0.82,,Scaled profit Tier 4: +147.8% profit target reached — CLOSING,Friday,17,10,960.00
2026-04-17T17:04:12.245127,OPEN,XOM,bull_call_spread,bearish,0.94,0.94,0,0,0,6,6,0.124,-0.0182,79,98,0.4700,128799363,0.4276,144.90,0.00,,0,0.80,,,Friday,17,10,940.00
2026-04-17T17:04:19.121265,CLOSE,XOM,bull_call_spread,bearish,0.94,2.38,1439.08,152.94,0,6,6,0.124,-0.1765,79,98,0.4700,128799363,0.4276,144.90,17.39,bullish,0,0.80,,Scaled profit Tier 4: +152.9% profit target reached — CLOSING,Friday,17,10,940.00
2026-04-17T17:04:47.131778,OPEN,XOM,bull_call_spread,bearish,0.97,0.97,0,0,0,6,6,0.124,-0.0182,78,98,0.4850,125330873,0.4224,144.85,0.00,,0,0.83,,,Friday,17,10,970.00
2026-04-17T17:04:50.871040,CLOSE,XOM,bull_call_spread,bearish,0.97,2.38,1412.80,145.32,0,6,6,0.124,-0.1765,78,98,0.4850,125330873,0.4224,144.85,17.40,bullish,0,0.83,,Scaled profit Tier 4: +145.3% profit target reached — CLOSING,Friday,17,10,970.00
2026-04-17T17:05:17.473320,OPEN,XOM,bull_call_spread,bearish,0.97,0.97,0,0,0,6,6,0.124,-0.0182,78,98,0.4850,122116914,0.4222,144.85,0.00,,0,0.83,,,Friday,17,10,970.00
2026-04-17T17:05:21.033938,CLOSE,XOM,bull_call_spread,bearish,0.97,2.38,1413.25,145.43,0,6,6,0.124,-0.1765,78,98,0.4850,122116914,0.4222,144.85,17.40,bullish,0,0.83,,Scaled profit Tier 4: +145.4% profit target reached — CLOSING,Friday,17,10,970.00
2026-04-17T17:05:47.009811,OPEN,XOM,bull_call_spread,bearish,1.07,1.07,0,0,0,6,6,0.124,-0.0182,77,98,0.5350,119089297,0.4214,144.94,0.00,,0,0.91,,,Friday,17,10,1070.00
2026-04-17T17:05:49.249894,CLOSE,XOM,bull_call_spread,bearish,1.07,2.46,1388.01,129.48,0,6,6,0.124,-0.1765,77,98,0.5350,119089297,0.4214,144.94,17.40,bullish,0,0.91,,Scaled profit Tier 4: +129.5% profit target reached — CLOSING,Friday,17,10,1070.00
2026-04-17T17:06:33.708077,OPEN,XOM,bull_call_spread,bearish,1.07,1.07,0,0,0,6,6,0.124,-0.0182,77,98,0.5350,114420981,0.4193,144.91,0.00,,0,0.91,,,Friday,17,10,1070.00
2026-04-17T17:06:38.769439,CLOSE,XOM,bull_call_spread,bearish,1.07,2.46,1386.39,129.13,0,6,6,0.124,-0.1765,77,98,0.5350,114420981,0.4193,144.91,17.40,bullish,0,0.91,,Scaled profit Tier 4: +129.1% profit target reached — CLOSING,Friday,17,10,1070.00
2026-04-17T17:07:19.272225,OPEN,XOM,bull_call_spread,bearish,0.96,0.96,0,0,0,6,6,0.124,-0.0182,78,98,0.4800,110036376,0.4237,144.87,0.00,,0,0.82,,,Friday,17,10,960.00
2026-04-17T17:07:21.108933,CLOSE,XOM,bull_call_spread,bearish,0.96,2.38,1412.13,146.66,0,6,6,0.124,-0.1765,78,98,0.4800,110036376,0.4237,144.87,17.40,bullish,0,0.82,,Scaled profit Tier 4: +146.7% profit target reached — CLOSING,Friday,17,10,960.00
2026-04-17T17:07:59.528703,OPEN,XOM,bull_call_spread,bearish,0.99,0.99,0,0,0,6,6,0.124,-0.0182,78,98,0.4950,105886343,0.4248,144.91,0.00,,0,0.84,,,Friday,17,10,990.00
2026-04-17T17:08:07.542631,CLOSE,XOM,bull_call_spread,bearish,0.99,2.41,1414.67,142.85,0,6,6,0.124,-0.1765,78,98,0.4950,105886343,0.4248,144.91,17.40,bullish,0,0.84,,Scaled profit Tier 4: +142.8% profit target reached — CLOSING,Friday,17,10,990.00
2026-04-17T17:08:31.708488,OPEN,XOM,bull_call_spread,bearish,1.01,1.01,0,0,0,6,6,0.124,-0.0182,78,98,0.5050,102537448,0.4262,144.95,0.00,,0,0.86,,,Friday,17,10,1010.00
2026-04-17T17:08:35.310672,CLOSE,XOM,bull_call_spread,bearish,1.01,2.43,1419.91,140.57,0,6,6,0.124,-0.1765,78,98,0.5050,102537448,0.4262,144.95,17.40,bullish,0,0.86,,Scaled profit Tier 4: +140.6% profit target reached — CLOSING,Friday,17,10,1010.00
2026-04-17T17:09:15.060571,OPEN,XOM,bull_call_spread,bearish,1.03,1.03,0,0,0,6,6,0.124,-0.0182,78,98,0.5150,98182492,0.4283,145.00,0.00,,0,0.88,,,Friday,17,10,1030.00
2026-04-17T17:09:18.492259,CLOSE,XOM,bull_call_spread,bearish,1.03,2.44,1409.91,136.87,0,6,6,0.124,-0.1765,78,98,0.5150,98182492,0.4283,145.00,17.45,bullish,0,0.88,,Scaled profit Tier 4: +136.9% profit target reached — CLOSING,Friday,17,10,1030.00
2026-04-17T17:10:34.659821,OPEN,XOM,bull_call_spread,bearish,1.14,1.14,0,0,0,6,6,0.124,-0.0182,76,99,0.5700,90088543,0.4186,144.97,0.00,,0,0.97,,,Friday,17,10,1140.00
2026-04-17T17:10:36.819981,CLOSE,XOM,bull_call_spread,bearish,1.14,2.50,1363.80,119.51,0,6,6,0.124,-0.1765,76,99,0.5700,90088543,0.4186,144.97,17.38,bullish,0,0.97,,Scaled profit Tier 4: +119.5% profit target reached — CLOSING,Friday,17,10,1140.00
2026-04-17T17:11:16.515557,OPEN,XOM,bull_call_spread,bearish,1.13,1.13,0,0,0,6,6,0.124,-0.0182,76,99,0.5650,85903013,0.4284,145.10,0.00,,0,0.96,,,Friday,17,10,1130.00
2026-04-17T17:11:18.643639,CLOSE,XOM,bull_call_spread,bearish,1.13,2.51,1383.13,122.20,0,6,6,0.124,-0.1765,76,99,0.5650,85903013,0.4284,145.10,17.40,bullish,0,0.96,,Scaled profit Tier 4: +122.2% profit target reached — CLOSING,Friday,17,10,1130.00
2026-04-17T17:11:55.818518,OPEN,XOM,bull_call_spread,bearish,1.11,1.11,0,0,0,6,6,0.124,-0.0182,76,99,0.5550,81902619,0.4277,145.07,0.00,,0,0.94,,,Friday,17,10,1110.00
2026-04-17T17:11:59.906768,CLOSE,XOM,bull_call_spread,bearish,1.11,2.52,1414.29,127.33,0,6,6,0.124,-0.1765,76,99,0.5550,81902619,0.4277,145.07,17.44,bullish,0,0.94,,Scaled profit Tier 4: +127.3% profit target reached — CLOSING,Friday,17,10,1110.00
2026-04-17T17:12:26.975365,OPEN,XOM,bull_call_spread,bearish,1.11,1.11,0,0,0,6,6,0.124,-0.0182,76,99,0.5550,78823613,0.4277,145.07,0.00,,0,0.94,,,Friday,17,10,1110.00
2026-04-17T17:12:33.830263,CLOSE,XOM,bull_call_spread,bearish,1.11,2.52,1414.57,127.39,0,6,6,0.124,-0.1765,76,99,0.5550,78823613,0.4277,145.07,17.45,bullish,0,0.94,,Scaled profit Tier 4: +127.4% profit target reached — CLOSING,Friday,17,10,1110.00
2026-04-17T17:13:01.709245,OPEN,XOM,bull_call_spread,bearish,1.11,1.11,0,0,0,6,6,0.124,-0.0182,76,99,0.5550,75304773,0.4221,144.99,0.00,,0,0.94,,,Friday,17,10,1110.00
2026-04-17T17:13:10.971560,CLOSE,XOM,bull_call_spread,bearish,1.11,2.52,1413.78,127.23,0,6,6,0.124,-0.1765,76,99,0.5550,75304773,0.4221,144.99,17.45,bullish,0,0.94,,Scaled profit Tier 4: +127.2% profit target reached — CLOSING,Friday,17,10,1110.00
2026-04-17T17:13:37.535117,OPEN,XOM,bull_call_spread,bearish,1.11,1.11,0,0,0,6,6,0.124,-0.0182,76,99,0.5550,71611505,0.4263,145.05,0.00,,0,0.95,,,Friday,17,10,1110.00
2026-04-17T17:13:40.371148,CLOSE,XOM,bull_call_spread,bearish,1.11,2.52,1413.09,127.09,0,6,6,0.124,-0.1765,76,99,0.5550,71611505,0.4263,145.05,17.43,bullish,0,0.95,,Scaled profit Tier 4: +127.1% profit target reached — CLOSING,Friday,17,10,1110.00
2026-04-17T17:14:21.440388,OPEN,XOM,bull_call_spread,bearish,1.09,1.09,0,0,0,6,6,0.124,-0.0182,77,99,0.5450,67375010,0.4311,145.10,0.00,,0,0.93,,,Friday,17,10,1090.00
2026-04-17T17:14:25.416642,CLOSE,XOM,bull_call_spread,bearish,1.09,2.53,1437.97,131.68,0,6,6,0.124,-0.1765,77,99,0.5450,67375010,0.4311,145.10,17.43,bullish,0,0.93,,Scaled profit Tier 4: +131.7% profit target reached — CLOSING,Friday,17,10,1090.00
2026-04-17T17:14:49.851900,OPEN,XOM,bull_call_spread,bearish,1.09,1.09,0,0,0,6,6,0.124,-0.0182,77,99,0.5450,64261634,0.4290,145.07,0.00,,0,0.93,,,Friday,17,10,1090.00
2026-04-17T17:14:54.365534,CLOSE,XOM,bull_call_spread,bearish,1.09,2.53,1438.26,131.74,0,6,6,0.124,-0.1765,77,99,0.5450,64261634,0.4290,145.07,17.41,bullish,0,0.93,,Scaled profit Tier 4: +131.7% profit target reached — CLOSING,Friday,17,10,1090.00
2026-04-17T17:15:22.011002,OPEN,XOM,bull_call_spread,bearish,1.07,1.07,0,0,0,6,6,0.124,-0.0182,77,99,0.5350,61051126,0.4332,145.11,0.00,,0,0.91,,,Friday,17,10,1070.00
2026-04-17T17:15:26.948215,CLOSE,XOM,bull_call_spread,bearish,1.07,2.52,1453.01,135.54,0,6,6,0.124,-0.1765,77,99,0.5350,61051126,0.4332,145.11,17.39,bullish,0,0.91,,Scaled profit Tier 4: +135.5% profit target reached — CLOSING,Friday,17,10,1070.00
2026-04-17T17:15:52.894843,OPEN,XOM,bull_call_spread,bearish,1.07,1.07,0,0,0,6,6,0.124,-0.0182,77,99,0.5350,57885517,0.4360,145.15,0.00,,0,0.91,,,Friday,17,10,1070.00
2026-04-17T17:15:59.214396,CLOSE,XOM,bull_call_spread,bearish,1.07,2.52,1450.37,134.97,0,6,6,0.124,-0.1765,77,99,0.5350,57885517,0.4360,145.15,17.40,bullish,0,0.91,,Scaled profit Tier 4: +135.0% profit target reached — CLOSING,Friday,17,10,1070.00
2026-04-17T17:16:26.126245,OPEN,XOM,bull_call_spread,bearish,1.07,1.07,0,0,0,6,6,0.124,-0.0182,77,99,0.5350,54591610,0.4350,145.14,0.00,,0,0.91,,,Friday,17,10,1070.00
2026-04-17T17:16:29.319215,CLOSE,XOM,bull_call_spread,bearish,1.07,2.52,1451.26,135.16,0,6,6,0.124,-0.1765,77,99,0.5350,54591610,0.4350,145.14,17.40,bullish,0,0.91,,Scaled profit Tier 4: +135.2% profit target reached — CLOSING,Friday,17,10,1070.00
2026-04-17T17:16:55.900106,OPEN,NVDA,bull_put_spread,bullish,0.58,0.58,0,0,0,4,4,-0.101,0.0253,92,100,0.2320,1332785,0.6910,200.44,0.00,,0,-1.45,,,Friday,17,10,1920.00
2026-04-17T19:51:02.504116,CLOSE,DIA,bull_call_spread,bearish,3.48,3.48,0,0,366,7,6,0.000,,0,0,0.4971,0,0.0000,0.00,0.00,,0,2.96,,Position removed: 5 failed close attempts — likely settled on Tradier,Friday,19,1,352.00
2026-04-20T13:16:02.814813,CLOSE,GLD,bull_put_spread,bullish,0.92,1.78,-86.02,-93.52,4132,4,1,-0.123,0.0442,100,100,0.2300,7472617,0.6364,447.37,17.45,bullish,0,-2.30,,Credit 1-DTE exit: 1 DTE with -93.5% — closing to avoid assignment/gamma risk,Monday,13,1,308.00
2026-04-20T13:16:02.895285,CLOSE,AVGO,bull_put_spread,bullish,1.11,1.65,-108.28,-48.83,4099,4,1,-0.099,0.0609,90,91,0.2220,8960753,0.6414,403.28,17.47,bullish,0,-2.77,,Credit 1-DTE exit: 1 DTE with -48.8% — closing to avoid assignment/gamma risk,Monday,13,2,778.00
2026-04-20T13:16:02.953903,CLOSE,NVDA,bull_put_spread,bullish,0.58,0.50,79.07,13.65,4079,4,1,-0.101,0.0267,92,100,0.2320,1332785,0.6910,200.44,17.40,bullish,0,-1.45,,Credit 1-DTE exit: 1 DTE with +13.7% — closing to avoid assignment/gamma risk,Monday,13,10,1920.00
2026-04-20T13:45:10.634754,OPEN,META,bull_put_spread,bullish,1.55,1.55,0,0,0,6,6,-0.059,0.0572,65,99,0.2067,47142880,0.6400,676.60,0.00,,0,-3.87,,,Monday,13,10,5950.00
2026-04-20T14:03:01.819292,OPEN,AVGO,bull_put_spread,bullish,1.00,1.00,0,0,0,6,6,-0.059,0.0432,66,100,0.2000,4864399,0.6625,401.31,0.00,,0,-2.50,,,Monday,14,10,4000.00
2026-04-20T14:42:15.785472,OPEN,QQQ,bull_call_spread,bearish,4.42,4.42,0,0,0,6,6,0.234,-0.0882,61,96,0.4400,1061543212,0.3900,645.64,0.00,,0,3.76,,,Monday,14,10,4400.00
2026-04-20T14:42:16.293564,CLOSE,QQQ,bull_call_spread,bearish,4.42,6.94,2520.51,57.03,0,6,6,0.234,-0.5022,61,96,0.4400,1061543212,0.3900,645.64,19.38,bullish,0,3.76,,Scaled profit Tier 4: +57.0% profit target reached — CLOSING,Monday,14,10,4400.00
2026-04-20T14:53:08.055747,OPEN,NVDA,bull_put_spread,bullish,1.02,1.02,0,0,0,6,6,-0.118,0.0367,67,90,0.2040,62605734,0.6780,198.78,0.00,,0,-2.55,,,Monday,14,10,3980.00
2026-04-20T15:25:33.054840,OPEN,AAPL,bull_put_spread,bullish,0.75,0.75,0,0,0,6,6,-0.093,0.0173,88,98,0.2120,18554629,0.6271,272.71,0.00,,0,-1.88,,,Monday,15,1,197.00
2026-04-20T15:58:01.642093,CLOSE,COIN,bull_put_spread,bullish,0.55,0.00,164.81,100.00,4347,6,3,-0.035,0.0297,94,98,0.2200,4207231,0.7101,211.30,16.96,bullish,0,-1.37,,Take profit (DTE=3): close=$0.00 <= $0.19 (65% captured),Monday,15,3,585.00
2026-04-20T15:58:19.043284,CLOSE,NVDA,bull_put_spread,bullish,1.02,0.00,1019.71,100.00,65,6,6,-0.118,0.0345,67,90,0.2040,62605734,0.6780,198.78,19.41,bullish,0,-2.55,,Extended take profit (DTE=6): close=$0.00 <= $0.25 (75% captured),Monday,15,10,3980.00
2026-04-20T15:58:40.697246,CLOSE,META,bull_put_spread,bullish,1.55,0.00,1547.63,100.00,134,6,6,-0.059,0.0363,65,99,0.2067,47142880,0.6400,676.60,18.92,bullish,0,-3.87,,Extended take profit (DTE=6): close=$0.00 <= $0.39 (75% captured),Monday,15,10,5950.00
2026-04-20T15:59:26.037137,CLOSE,DIA,bull_put_spread,bullish,1.07,0.00,106.59,100.00,4354,6,3,-0.149,0.0065,100,100,0.2140,3103626,0.6084,495.06,16.96,bullish,0,-2.66,,Take profit (DTE=3): close=$0.00 <= $0.37 (65% captured),Monday,15,1,393.00
2026-04-20T15:59:26.112692,CLOSE,AVGO,bull_put_spread,bullish,1.00,0.00,998.11,100.00,116,6,6,-0.059,0.0444,66,100,0.2000,4864399,0.6625,401.31,18.90,bullish,0,-2.50,,Extended take profit (DTE=6): close=$0.00 <= $0.25 (75% captured),Monday,15,10,4000.00
2026-04-20T16:57:53.894618,OPEN,GLD,bull_call_spread,bearish,3.32,3.32,0,0,0,6,6,0.189,-0.0606,66,100,0.4729,1224464261,0.4162,441.30,0.00,,0,2.82,,,Monday,16,10,3310.00
2026-04-20T16:57:54.005730,CLOSE,GLD,bull_call_spread,bearish,3.32,6.03,2708.07,81.64,0,6,6,0.189,-0.4341,66,100,0.4729,1224464261,0.4162,441.30,19.14,bullish,0,2.82,,Scaled profit Tier 4: +81.6% profit target reached — CLOSING,Monday,16,10,3310.00
2026-04-20T16:58:25.966057,OPEN,GLD,bull_put_spread,bullish,0.96,0.96,0,0,0,6,6,-0.092,0.0206,65,100,0.2400,1201720829,0.6207,441.22,0.00,,0,-2.39,,,Monday,16,10,3040.00
2026-04-20T17:06:06.236693,OPEN,LLY,bull_call_spread,bearish,4.41,4.41,0,0,0,3,3,0.076,-0.0258,64,100,0.5867,20049386,0.4332,926.35,0.00,,0,3.75,,,Monday,17,10,4400.00
2026-04-20T17:06:06.470791,CLOSE,LLY,bull_call_spread,bearish,4.41,15.28,10862.57,246.18,0,3,3,0.076,-1.9704,64,100,0.5867,20049386,0.4332,926.35,19.16,bullish,0,3.75,,Scaled profit Tier 4: +246.2% profit target reached — CLOSING,Monday,17,10,4400.00
2026-04-20T17:06:38.539242,OPEN,LLY,bull_put_spread,bullish,1.55,1.55,0,0,0,3,3,-0.069,0.1060,64,100,0.2067,19671529,0.6049,926.67,0.00,,0,-3.87,,,Monday,17,10,5950.00
2026-04-20T17:30:32.251799,CLOSE,SNOW,bull_put_spread,bullish,0.61,0.29,32.00,52.46,7109,4,3,0.000,0.0682,0,0,0.2033,0,0.0000,0.00,0.00,,0,-1.53,,Take profit hit: close=$0.30 <= $0.31 (50% of credit),Monday,17,1,239.00
2026-04-20T18:12:52.947319,CLOSE,DIA,bull_call_spread,bearish,3.48,3.48,0,0,4588,4,3,0.000,,0,0,0.4971,0,0.0000,0.00,0.00,,0,2.96,,closed/expired on Tradier (recon),Monday,18,1,352.00
2026-04-20T18:13:17.059224,OPEN,AVGO,bull_call_spread,bearish,2.26,2.26,0,0,0,6,6,0.087,-0.0158,87,100,0.5900,62855639,0.4226,396.55,0.00,,0,1.92,,,Monday,18,1,295.00
2026-04-20T18:30:01.103062,OPEN,WMT,bull_put_spread,bullish,0.53,0.53,0,0,0,3,3,-0.162,0.0406,89,100,0.2550,29549066,0.6288,128.08,0.00,,0,-1.33,,,Monday,18,1,149.00
2026-04-20T19:50:56.193302,CLOSE,AVGO,bull_call_spread,bearish,2.26,2.26,0,0,98,6,6,0.087,-0.0158,87,100,0.5900,62855639,0.4226,396.55,19.05,bullish,0,1.92,,Position removed: 5 failed close attempts — likely settled on Tradier,Monday,19,1,295.00
2026-04-21T13:45:26.335654,OPEN,META,bull_put_spread,bullish,1.80,1.80,0,0,0,5,5,-0.086,0.0379,67,96,0.2400,2484395,0.6811,674.11,0.00,,0,-4.50,,,Tuesday,13,10,5700.00
2026-04-21T13:54:40.657528,OPEN,JNJ,bull_call_spread,bearish,1.11,1.11,0,0,0,9,9,0.100,0.0029,83,100,0.6440,21134453,0.4025,226.86,0.00,,0,0.94,,,Tuesday,13,1,161.00
2026-04-21T14:11:35.933177,CLOSE,ORCL,bull_put_spread,bullish,0.64,0.30,34.00,53.13,7092,4,2,0.000,0.0609,0,0,0.2560,0,0.0000,0.00,0.00,,0,-1.60,,Take profit hit: close=$0.31 <= $0.32 (50% of credit),Tuesday,14,1,186.00
2026-04-21T15:18:34.628542,OPEN,GLD,bull_put_spread,bullish,1.09,1.09,0,0,0,5,5,-0.099,0.0100,89,90,0.2150,18810471,0.6388,436.17,0.00,,0,-2.73,,,Tuesday,15,1,314.00
2026-04-21T16:09:50.649718,OPEN,ORCL,bull_call_spread,bearish,1.41,1.41,0,0,0,9,9,0.051,-0.0036,64,97,0.5600,40203650,0.4498,184.78,0.00,,0,1.19,,,Tuesday,16,10,1400.00
2026-04-21T16:09:51.050993,CLOSE,ORCL,bull_call_spread,bearish,1.41,7.67,6269.59,446.10,0,9,9,0.051,-0.3800,64,97,0.5600,40203650,0.4498,184.78,19.75,bullish,0,1.19,,Scaled profit Tier 4: +446.1% profit target reached — CLOSING,Tuesday,16,10,1400.00
2026-04-21T16:14:14.851831,OPEN,ORCL,bull_put_spread,bullish,0.50,0.50,0,0,0,9,9,-0.042,0.0245,68,99,0.2000,39312200,0.7312,183.83,0.00,,0,-1.25,,,Tuesday,16,10,2000.00
2026-04-21T18:06:14.105018,OPEN,AAPL,bull_call_spread,bearish,1.92,1.92,0,0,0,5,5,0.208,-0.0581,61,98,0.3840,25766949,0.3614,266.52,0.00,,0,1.63,,,Tuesday,18,10,1920.00
2026-04-21T18:06:14.579280,CLOSE,AAPL,bull_call_spread,bearish,1.92,3.07,1147.09,59.65,0,5,5,0.208,-0.2888,61,98,0.3840,25766949,0.3614,266.52,19.78,bullish,0,1.63,,Scaled profit Tier 4: +59.7% profit target reached — CLOSING,Tuesday,18,10,1920.00
2026-04-21T19:13:28.392134,CLOSE,WMT,bull_put_spread,bullish,0.53,0.26,27.00,50.94,1483,3,2,-0.162,0.0644,89,100,0.2550,29549066,0.6288,128.08,18.99,bullish,0,-1.33,,Take profit hit: close=$0.26 <= $0.27 (50% of credit),Tuesday,19,1,149.00
2026-04-21T19:19:52.793485,OPEN,NVDA,bull_put_spread,bullish,0.66,0.66,0,0,0,5,5,-0.103,0.0165,90,90,0.2640,25206878,0.6554,200.56,0.00,,0,-1.65,,,Tuesday,19,1,184.00
2026-04-21T19:51:02.095305,CLOSE,JNJ,bull_call_spread,bearish,1.11,1.11,0,0,356,9,9,0.100,0.0029,83,100,0.6440,21134453,0.4025,226.86,19.05,bullish,0,0.94,,Position removed: 5 failed close attempts — likely settled on Tradier,Tuesday,19,1,161.00
2026-04-23T13:43:07.726220,CLOSE,NVDA,bull_put_spread,bullish,0.66,0.35,31.00,46.97,2543,5,3,0.000,0.0429,0,0,0.2640,0,0.0000,0.00,0.00,,0,-1.65,,Take profit hit: close=$0.33 <= $0.33 (50% of credit),Thursday,13,1,184.00
2026-04-23T13:49:11.879300,OPEN,NVDA,bull_put_spread,bullish,0.66,0.66,0,0,0,5,5,-0.089,0.0174,90,93,0.2640,21651970,0.6628,203.56,0.00,,0,-1.65,,,Thursday,13,1,184.00
2026-04-23T15:31:42.286435,CLOSE,AAPL,bull_put_spread,bullish,0.75,0.40,35.00,46.67,4326,5,3,0.000,0.0352,0,0,0.3000,0,0.0000,0.00,0.00,,0,-1.87,,Take profit hit: close=$0.37 <= $0.37 (50% of credit),Thursday,15,1,175.00
2026-04-23T15:46:40.706544,OPEN,COIN,bull_put_spread,bullish,0.50,0.50,0,0,0,7,7,-0.037,0.0363,93,90,0.2000,7952019,0.7087,201.62,0.00,,0,-1.25,,,Thursday,15,1,200.00
2026-04-24T14:59:01.517223,CLOSE,NVDA,bull_put_spread,bullish,0.66,0.35,31.00,46.97,1510,5,4,-0.089,0.0203,90,93,0.2640,21651970,0.6628,203.56,19.27,bullish,0,-1.65,,Take profit hit: close=$0.32 <= $0.33 (50% of credit),Friday,14,1,184.00
2026-04-24T15:33:41.654911,OPEN,WMT,bull_put_spread,bullish,0.51,0.51,0,0,0,6,6,-0.113,0.0186,87,100,0.2500,11380207,0.6003,130.08,0.00,,0,-1.27,,,Friday,15,1,150.00
2026-04-27T13:32:57.268597,CLOSE,GLD,bull_put_spread,bullish,1.09,1.09,0.50,0.46,8534,3,-1,0.000,0.0527,0,0,0.2725,0,0.0000,0.00,0.00,,0,-2.72,,Position removed: expired (DTE=-1) — likely settled on Tradier,Monday,13,1,291.00
2026-04-27T14:19:17.777063,OPEN,GLD,bull_put_spread,bullish,0.96,0.96,0,0,0,6,6,-0.090,0.0248,87,96,0.2375,4120652,0.6649,431.12,0.00,,0,-2.40,,,Monday,14,1,305.00
2026-04-27T16:04:34.605394,CLOSE,COIN,bull_put_spread,bullish,0.50,0.83,-32.50,-65.00,5778,7,3,0.000,0.0358,0,0,0.2000,0,0.0000,0.00,0.00,,0,-1.25,,closed/expired on Tradier (recon),Monday,16,1,200.00
2026-04-27T16:04:34.723485,CLOSE,JNJ,bull_call_spread,bearish,1.11,1.11,0,0,8770,7,6,0.000,,0,0,0.4440,0,0.0000,0.00,0.00,,0,0.94,,closed/expired on Tradier (recon),Monday,16,1,139.00
2026-04-27T16:04:34.743450,CLOSE,GLD,bull_put_spread,bullish,0.96,1.38,-41.50,-43.23,105,6,6,-0.090,0.0248,87,96,0.2375,4120652,0.6649,431.12,18.87,bullish,0,-2.40,,closed/expired on Tradier (recon),Monday,16,1,305.00
2026-04-27T16:08:12.341702,OPEN,NVDA,bull_put_spread,bullish,0.61,0.61,0,0,0,6,6,-0.074,0.0288,89,91,0.2320,61051634,0.7106,211.22,0.00,,0,-1.52,,,Monday,16,1,192.00
2026-04-27T16:53:25.852654,OPEN,JNJ,bull_call_spread,bearish,1.46,1.46,0,0,0,3,3,0.135,0.0044,84,100,0.5880,25232951,0.4248,225.62,0.00,,0,1.24,,,Monday,16,1,147.00
2026-04-27T18:28:48.621057,OPEN,PLTR,bull_put_spread,bullish,0.54,0.54,0,0,0,3,3,-0.065,0.0223,91,97,0.2650,5289380,0.7413,142.96,0.00,,0,-1.35,,,Monday,18,1,147.00
2026-04-28T18:42:31.454974,CLOSE,WMT,bull_put_spread,bullish,0.51,1.25,-73.50,-144.12,5949,7,2,0.000,-0.0250,0,0,0.2550,0,0.0000,0.00,0.00,,0,-1.27,,closed/expired on Tradier (recon),Tuesday,18,1,149.00
